Sat.ElapsedDays           Sat.A1Gregorian            Sat.SunICRF.VX            Sat.SunICRF.VY            Sat.SunICRF.VZ            Sat.SunICRF.X             Sat.SunICRF.Y             Sat.SunICRF.Z             Mars.SunICRF.VX           Mars.SunICRF.VY           Mars.SunICRF.VZ           Mars.SunICRF.X            Mars.SunICRF.Y            Mars.SunICRF.Z            Earth.SunICRF.VX          Earth.SunICRF.VY          Earth.SunICRF.VZ          Earth.SunICRF.X           Earth.SunICRF.Y           Earth.SunICRF.Z           
202.7213118055552         07 Feb 2024 17:19:18.374   -18.84939070856391        -23.0684923302789         -10.22940826333072        -118553474.6244048        72884457.76257767         33962348.14421372         24.76817484664256         5.989071401469527         2.078811649789847         37587679.23856463         -191810293.4593395        -88993238.02310455        -20.39530342802482        -20.44584901847269        -8.862952693681885        -109796316.3018428        90429835.50948827         39201275.45647334         
202.7213118055588         07 Feb 2024 17:19:18.374   -18.84939070856355        -23.06849233027913        -10.22940826333083        -118553474.6244061        72884457.76257606         33962348.14421299         24.76817484664239         5.989071401470333         2.078811649790222         37587679.23857242         -191810293.4593376        -88993238.02310391        -20.39530342802339        -20.44584901847387        -8.8629526936824          -109796316.3018492        90429835.50948185         39201275.45647055         
203.7213118055588         08 Feb 2024 17:19:18.374   -18.38934188115218        -23.35492483072559        -10.35934212662843        -120162224.1612496        70878904.54215252         33072886.81326984         24.72337192086906         6.211047687468678         2.181836236998548         39725732.59752493         -191283247.432163         -88809178.38392483        -19.9990095240066         -20.76796224441462        -9.002893331444175        -111541399.573618         88649350.14013353         38429449.91356203         
204.7213118055588         09 Feb 2024 17:19:18.374   -17.92435985867608        -23.63277127194317        -10.48545052627306        -121731010.7772449        68848974.01479924         32172364.21875191         24.67598705850841         6.43290067363473          2.284873902654693         41859803.41966982         -190737027.9111592        -88616216.52858132        -19.59601652862147        -21.08316433708217        -9.139823608543571        -113251952.0729329        86841330.66296805         37645662.4093601          
205.7213118055588         10 Feb 2024 17:19:18.374   -17.4546622517769         -23.90196451362512        -10.60770235654451        -123259417.6681157        66795410.94722001         31261112.15115803         24.62601433838385         6.65460318047484          2.387912362590132         43989668.44724087         -190171646.7053753        -88414351.85804591        -19.18658394954959        -21.39117225653248        -9.27359684809039         -114927405.6142673        85006386.65819627         36850179.4042917          
206.7213118055588         11 Feb 2024 17:19:18.374   -16.98046754729094        -24.16244277532953        -10.72606894864762        -124747046.8627292        64718965.63062674         30339465.09565297         24.57344822142696         6.876127824535356         2.490939236568389         46115103.91191684         -189587117.8507919        -88203585.12057227        -18.7710495927923         -21.69175364878456        -9.404091198408757        -116567217.9623104        83145150.15930595         36043279.23206989         
207.5480096064784         12 Feb 2024 13:09:45.064   -16.58521215221315        -24.37115892532691        -10.82096996677491        -125945806.6096953        62985632.59363446         29569932.25514364         24.52803007361188         7.059107849221149         2.576093684393472         47868692.56856506         -189089443.0834946        -88022624.29573892        -18.4231941986891         -21.93452298767491        -9.509435134631602        -117895571.4323558        81587078.86108783         35367800.12559463         
207.5480096064821         12 Feb 2024 13:09:45.064   -16.58521215221169        -24.37115892532767        -10.82096996677525        -125945806.6096997        62985632.59362805         29569932.2551408          24.52803007361168         7.059107849221956         2.576093684393847         47868692.56857276         -189089443.0834925        -88022624.2957381         -18.42319419868756        -21.93452298767596        -9.50943513463206         -117895571.4323616        81587078.86108096         35367800.12559164         
208.5480096064821         13 Feb 2024 13:09:45.064   -16.103193337369          -24.61569777576783        -10.93223522083043        -127357974.4500965        60869336.72684087         28630165.35940697         24.47071359383062         7.280236260464019         2.679067018712987         49985457.11251335         -188469981.6090368        -87795601.16213724        -17.99751101850372        -22.22119706057399        -9.633760341803187        -119468983.3935875        79679496.54301408         34540789.55272358         
209.5480096064821         14 Feb 2024 13:09:45.064   -15.61729800860209        -24.8513761239694         -11.03954702907678        -128728326.8125078        58732295.16884933         27680955.78048312         24.41079018975978         7.501108375335246         2.781993127944927         52097156.9148165          -187831425.532609         -87559683.03630021        -17.566797829749          -22.5002119174613         -9.754686301235367        -121005396.5695439        77747476.59791626         33703184.20627439         
210.5480096064821         15 Feb 2024 13:09:45.064   -15.12774613666489        -25.07815271642348        -11.14288585650809        -130056538.2679584        56575275.2872075          26722645.9607152          24.34825584562065         7.721696093102537         2.884859230657147         54203566.55883716         -187173798.2105891        -87314874.55229804        -17.13136801964189        -22.77160508820355        -9.872236731366771        -122504390.3137654        75791679.42513008         32855276.9137714          
211.5480096064821         16 Feb 2024 13:09:45.064   -14.63475766801081        -25.29599157453944        -11.24223455133126        -131342302.3918192        54399047.76987334         25755579.967896           24.2831069585779          7.941971135085684         2.987652457442122         56304460.29393375         -186497125.3807037        -87061181.57187739        -16.6914780554787         -23.0354388271263         -9.986450231527746        -123965568.5863657        73812760.92709281         31997357.77289462         
212.3747075231477         17 Feb 2024 09:00:11.764   -14.22476662386516        -25.46930792594275        -11.32134249539799        -132372985.4011657        52586012.3105335          24949742.768482           24.22727208474377         8.123815729813948         3.072567157405009         58036939.09597218         -185923360.8033311        -86844750.60967122        -16.32460181910704        -23.24789005331732        -10.07838121764049        -125144700.405896         72159797.81233585         31280762.1519084          
212.3747075231513         17 Feb 2024 09:00:11.764   -14.22476662386468        -25.46930792594295        -11.32134249539808        -132372985.4011669        52586012.3105314          24949742.76848106         24.22727208474352         8.123815729814748         3.072567157405384         58036939.09597977         -185923360.8033285        -86844750.60967025        -16.32460181910542        -23.24789005331825        -10.07838121764089        -125144700.4059011        72159797.81232855         31280762.15190523         
213.3747075231513         18 Feb 2024 09:00:11.764   -13.72588834868553        -25.67086162295629        -11.41342561995217        -133580474.7571951        50376692.15319327         23967571.91214086         24.15733929956907         8.34344604778094          3.175193727247757         60127173.16115394         -185211972.283271         -86574846.78515461        -15.87706660176412        -23.49808569161531        -10.18660830571249        -126535841.5620807        70140318.26969473         30405291.36548058         
214.3747075231513         19 Feb 2024 09:00:11.764   -13.22419337814121        -25.86340418402681        -11.5014827492684         -134744737.7697266        48150346.91376938         22977618.94477985         24.08478407269306         8.562682859275114         3.277710550006447         62211251.73570871         -184481624.5271143        -86296080.6217024         -15.42555725386922        -23.74089439862367        -10.29161174390379        -127888143.0582773        68099541.29207776         29520609.26955473         
215.3747075231513         20 Feb 2024 09:00:11.764   -12.71989979453726        -26.04691949466713        -11.58550563523195        -135865540.5066438        45907755.87726891         21980232.08816917         24.0096044362533          8.781497266270229         3.380104427660013         64288948.16442229         -183732352.757906         -86008462.21328786        -14.97019270935511        -23.97635750745555        -10.39342218312193        -129201266.8070273        66038103.22918699         28626993.02879765         
216.3747075231513         21 Feb 2024 09:00:11.764   -12.21322481896005        -26.22139648879138        -11.66548829625581        -136942667.8417593        43649699.51226895         20975760.15727379         23.93179886412134         8.999860221662161         3.48236208449895          66360035.64090969         -182964194.7129743        -85712002.7731607         -14.51107555157848        -24.20450496221827        -10.49206438624422        -130474884.2576607        63956637.36634946         27724717.39329183         
217.2014054398132         22 Feb 2024 04:50:38.464   -11.7927134163048         -26.35880727961728        -11.72855642736088        -137800008.7537055        41771847.49095203         20140264.0537843          23.8654936292815          9.180018787464526         3.566785920189732         68067047.73309889         -182314928.3107881        -85460253.51063502        -14.12875507965729        -24.38760416696783        -10.57123320962146        -131497723.3026579        62221220.70162205         26972463.75018572         
217.2014054398169         22 Feb 2024 04:50:38.464   -11.7927134163032         -26.3588072796178         -11.72855642736112        -137800008.7537087        41771847.49094491         20140264.05378113         23.8654936292812          9.180018787465318         3.566785920190103         68067047.73310639         -182314928.3107852        -85460253.5106339         -14.1287550796556         -24.38760416696862        -10.57123320962181        -131497723.3026624        62221220.70161439         26972463.75018239         
218.2014054398169         23 Feb 2024 04:50:38.464   -11.28162836414323        -26.51712120850179        -11.8010068154749         -138796833.8532251        39487542.26655818         19123757.79732942         23.78288880220938         9.397481630621549         3.668760198348625         70125476.7578273          -181512376.6042491        -85147676.61434811        -13.66300716455823        -24.60243010236572        -10.66413320630944        -132698353.0536707        60104798.77135709         26055073.35835214         
219.2014054398169         24 Feb 2024 04:50:38.464   -10.76876946806478        -26.66639235389501        -11.86941217412571        -139749423.0434586        37189949.42099927         18101166.54146015         23.69765616457533         9.614410176521492         3.770560296714187         72176655.20991951         -180691059.0495291        -84826296.40953523        -13.1937344301224         -24.80996706191761        -10.75390410931178        -133858589.424671         57970130.74349213         25129791.56492182         
220.2014054398169         25 Feb 2024 04:50:38.464   -10.25434877177727        -26.8066283675956         -11.93377505789983        -140657632.2332382        34879849.93314743         17072839.74299613         23.60979593326957         9.830774869512958         3.872172657610598         74220356.04173908         -179851023.0083457        -84496128.70485303        -12.72100179937217        -25.01020346469005        -10.84054838977707        -134978130.7153958        55817846.77665835         24196888.65011656         
221.2014054398169         26 Feb 2024 04:50:38.464   -9.738576710311271        -26.93784157473739        -11.99410012502642        -141521335.584912         32558023.931254           16039126.51150079         23.51930879344123         10.04654603583218         3.973583662376081         76256352.24944559         -178992318.4109651        -84157190.45834588        -12.2448694019789         -25.20311621301485        -10.92406214866367        -136056680.6130577        53648578.53927128         23256634.91999382         
222.0281033564825         27 Feb 2024 00:41:05.164   -9.311317178913221        -27.03951436876622        -12.04092662939958        -142201675.408664         30630275.11875355         15180738.84371535         23.44252058893887         10.22445427669359         4.057258156667519         77933527.16047031         -178268370.4774153        -83870381.35163702        -11.84872565633696        -25.3570427385358         -10.99073190692995        -136917157.1020962        51842875.8789284          22473971.45296405         
223.0281033564825         28 Feb 2024 00:41:05.164   -8.793107518551739        -27.15455279417971        -12.09402259816286        -142983792.8090713        28289026.7751762          14138080.13667405         23.34723820971637         10.43906429674363         4.15826596091105          79954863.61937168         -177375701.6521187        -83515469.14513582        -11.3665307942051         -25.53648044907673        -11.06849606180884        -137920079.7006482        49644222.23751445         21520990.07519661         
224.0281033564825         29 Feb 2024 00:41:05.164   -8.274131073393811        -27.26062784101513        -12.14310488655119        -143721102.3057206        25938226.52405775         13091007.38338549         23.24933343359431         10.65299635890121         4.259033558627436         81967854.394858           -176464519.5798718        -83151840.15186532        -10.88109745360014        -25.70846904294932        -11.14308465257903        -138881200.3539724        47430386.55035463         20561426.86032848         
225.0281033564825         01 Mar 2024 00:41:05.164   -7.754590527054328        -27.35776891122567        -12.18818582631528        -144413546.4195205        23578647.55844988         12039866.8530601          23.1488087841112          10.86622041278443         4.359547102960761         83972273.0171161          -175534884.1038012        -82779515.78626063        -10.39248307454286        -25.8729441724336         -11.21447034447694        -139800241.7346865        45202015.12026313         19595557.32930268         
226.0281033564825         02 Mar 2024 00:41:05.164   -7.234686336118582        -27.44600962101276        -12.2292796402899         -145061085.0855087        21211060.35321952         10985003.68739077         23.04566727785621         11.07870632750988         4.459792690275156         85967893.23853272         -174586857.6849723        -82398518.64077425        -9.900745488788226        -26.02983056997181        -11.28261954228372        -140676931.4930511        42959760.27797478         18623659.64475941         
226.854801273148          02 Mar 2024 20:31:31.864   -6.804749071677541        -27.51226441958783        -12.26025263949715        -145562480.6990606        19248280.27536489         10110384.34820736         22.95842700034232         11.2537891657299          4.542453249412436         87610864.18796879         -173789286.1505509        -82077017.3811999         -9.491910222950123        -26.15373587585609        -11.33648564241483        -141369520.5644247        41096078.88398769         17815842.27321617         
226.8548012731517         02 Mar 2024 20:31:31.864   -6.804749071675898        -27.51226441958796        -12.26025263949721        -145562480.6990617        19248280.27535731         10110384.34820406         22.95842700034193         11.25378916573067         4.542453249412798         87610864.18797603         -173789286.1505474        -82077017.38119847        -9.491910222948318        -26.15373587585662        -11.33648564241506        -141369520.5644276        41096078.88397947         17815842.2732126          
227.8548012731517         03 Mar 2024 20:31:31.864   -6.284163098116855        -27.58456921789436        -12.29421692331155        -146127921.0287244        16868033.64687111         9049602.905757051         22.85051471448092         11.46484871124215         4.642173273585584         89589829.22109449         -172807835.10206          -81680239.53033724        -8.994619023637989        -26.29651985571692        -11.39860994944638        -142168160.1121869        38830171.51678485         16833662.12752033         
228.8548012731517         04 Mar 2024 20:31:31.864   -5.763766722798001        -27.6480906038774         -12.32424409732311        -146648389.539544         14481919.67743611         7986057.154289849         22.73999679665547         11.67508458961057         4.741585778587599         91559358.03568447         -171808183.975913         -81274858.83566898        -8.494377217727868        -26.43141757796637        -11.45735471140579        -142923705.7305184        36552267.34377388         15846259.89796838         
229.8548012731517         05 Mar 2024 20:31:31.864   -5.243750511312696        -27.7028773244131         -12.35035525490594        -147123910.8688542        12090695.160351           6920086.302992456         22.62687818317421         11.88446642838303         4.840676729926805         93519225.7621085          -170790405.1361479        -80860902.65699759        -7.99126414274299         -26.55827895716502        -11.5126439188591         -143635905.7739342        34263053.98958901         14853930.71601496         
230.8548012731517         06 Mar 2024 20:31:31.864   -4.724302316727847        -27.74898181761172        -12.37257314475029        -147554525.9948985        9695112.525048733         5852027.777917982         22.51116432685581         12.09296381325257         4.939432039465807         95469207.90811408         -169754573.5925257        -80438399.60629489        -7.48538869283931         -26.67692488797598        -11.56438463933562        -144304516.5820129        31963233.3114741          13856977.11273411         
231.6814991898136         07 Mar 2024 16:21:58.564   -4.295436206983718        -27.78058043498293        -12.38801821033029        -147876647.7017735        7711930.83418886          4967728.426400821         22.41354858230814         12.26463869342009         5.020809347613259         97073630.42570266         -168884678.1371356        -80082684.7824437         -7.065207787779546        -26.76866186697302        -11.60440282858093        -144824177.391113         30054477.7463889          13029527.06931771         
231.6814991898173         07 Mar 2024 16:21:58.564   -4.295436206981861        -27.78058043498307        -12.38801821033036        -147876647.7017748        7711930.834180258         4967728.426396985         22.41354858230771         12.26463869342084         5.02080934761362          97073630.42570969         -168884678.1371318        -80082684.78244211        -7.065207787777692        -26.76866186697341        -11.6044028285811         -144824177.3911152        30054477.74638048         13029527.06931406         
232.6814991898173         08 Mar 2024 16:21:58.564   -3.776956730026391        -27.81115484456062        -12.40328151898783        -148225367.9155024        5310306.332411397         3896716.800439458         22.29310978745099         12.47144185134363         5.11891497692292          99004976.57881314         -167816072.5519761        -79644646.17992181        -6.554746569237524        -26.87176972021533        -11.64937810604764        -145412575.8679142        27737148.47642265         12024936.45212697         
233.6814991898173         09 Mar 2024 16:21:58.564   -3.259560458843128        -27.83321429414568        -12.41472426305237        -148529337.016659         2906408.511436231         2824551.695768005         22.17009396414603         12.6772744646959          5.216644926153867         100925805.4284292         -166729641.0250946        -79198147.09450519        -6.042163025861371        -26.96608834896081        -11.6904942833544         -145956776.3777075        25411289.12623486         11016625.94951082         
234.6814991898173         10 Mar 2024 16:21:58.564   -2.743423717609941        -27.8468242583384         -12.42237510364012        -148788656.2359473        500970.255707968          1751561.847159124         22.04450855153593         12.88210603730012         5.313985049283016         102835894.7090014         -165625468.6117098        -78743220.75092973        -5.527829443947419        -27.05147216808151        -11.72766803176125        -146456611.1766449        23077665.84216393         10004932.73623395         
235.6814991898173         11 Mar 2024 16:21:58.564   -2.228719752781188        -27.85205334366855        -12.42626411771121        -149003441.9019168        -1905281.346074026        678073.5766130127         21.91636152034845         13.08590607424691         5.410921168018724         104735022.7555908         -164503642.9941866        -78279901.692349          -5.012164449245804        -27.12785486326612        -11.76085745284108        -146911946.9623029        20737054.07791722         8990199.614012808         
236.5081969907405         12 Mar 2024 12:12:25.254   -1.804418072872111        -27.85009900433593        -12.42666103473953        -149147471.9411309        -3894625.210660607        -209522.7380727232        21.80849450066445         13.25358655905444         5.490742876492945         106296594.0511476         -163562967.2042772        -77890565.06690502        -4.585160048659119        -27.18421790602287        -11.78528978975987        -147254702.554916         18797351.87673707         8149271.712427645         
236.5081969907442         12 Mar 2024 12:12:25.254   -1.804418072870886        -27.85009900433593        -12.42666103473953        -149147471.9411309        -3894625.210666355        -209522.7380752861        21.80849450066397         13.25358655905518         5.490742876493297         106296594.0511544         -163562967.2042731        -77890565.06690329        -4.585160048657239        -27.18421790602311        -11.78528978975998        -147254702.5549174        18797351.87672853         8149271.712423941         
237.5081969907442         13 Mar 2024 12:12:25.254   -1.29168341555262         -27.84036538526692        -12.42289418952493        -149281210.3959269        -6300512.383298155        -1283050.183651807        21.67569050059657         13.45542362738871         5.586904270203997         108175129.1976473         -162409129.9800893        -77412007.57978959        -4.068119493576999        -27.24427387039245        -11.81124814657357        -147628527.2474331        16445977.41229913         7129873.038175017         
238.5081969907442         14 Mar 2024 12:12:25.254   -0.7808534019995079       -27.82246075159288        -12.41545785690686        -149370729.6906378        -8705205.021546129        -2356093.373474327        21.54035029275586         13.65614307530677         5.682621446876098         110042080.42924           -161237902.0889813        -76925160.86870359        -3.550809723129807        -27.29557221749763        -11.83333939294736        -147957665.930543         14089793.58017717         6108399.247199482         
239.5081969907442         15 Mar 2024 12:12:25.254   -0.2720882964519933       -27.79646452821435        -12.40438727378451        -149416201.3349121        -11108000.55660829        -3428336.758673727        21.40248388743756         13.85571450146091         5.777880199314783         111897229.0293592         -160049381.3593438        -76430064.05287975        -3.033483348779242        -27.33827679308571        -11.85165016166282        -148242106.7547812        11729550.01601069         5085180.791406467         
240.5081969907442         16 Mar 2024 12:12:25.254   0.2344549742817699        -27.76245869329156        -12.38971880829226        -149417810.5414138        -13508203.3977176         -4499467.891907748        21.26210183002721         14.05410755497663         5.872666319121548         113740357.1800558         -158843668.2987045        -75926757.35061328        -2.516330675688062        -27.37254875269326        -11.86626708487652        -148481856.8987749        9365982.178077262         4060540.534753244         
241.3348949074061         17 Mar 2024 08:02:51.954   0.6514262665343593        -27.72835836366697        -12.37490239285085        -149386162.8389633        -15489998.45614523        -5383909.849048864        21.14415666436346         14.21720738144563         5.950658832529539         115254836.8661467         -157833999.8605767        -75504505.06997794        -2.089036816968885        -27.39461780320347        -11.87561811380487        -148646328.4908211        7410029.696525972         3212623.774442712         
241.3348949074098         17 Mar 2024 08:02:51.954   0.6514262665356751        -27.72835836366685        -12.3749023928508         -149386162.8389632        -15489998.45615149        -5383909.84905166         21.14415666436294         14.21720738144635         5.95065883252988          115254836.8661534         -157833999.8605722        -75504505.06997608        -2.089036816967005        -27.39461780320356        -11.87561811380491        -148646328.4908218        7410029.696517359         3212623.77443898          
242.3348949074098         18 Mar 2024 08:02:51.954   1.154419679084119         -27.68003430315308        -12.35381759915251        -149308131.7660939        -17883697.2443219         -6452215.751777122        20.99920825896188         14.41336974770982         6.044544935285417         117075448.111143          -156597149.894331         -74986308.78012863        -1.572554140903838        -27.41384512354468        -11.883683216842          -148804505.8451055        5042245.58969065          2186196.647183121         
243.3348949074098         19 Mar 2024 08:02:51.954   1.654766514412584         -27.62394503719512        -12.329243426528          -149186755.349407         -20272884.74222481        -7518548.892793844        20.851776910776           14.60826828519224         6.137918311116083         118883428.4706381         -155343405.9472966        -74460022.62628116        -1.056587846897786        -27.42499702410584        -11.88824994074927        -148918080.7260988        2673149.814747896         1159224.207004585         
244.3348949074098         20 Mar 2024 08:02:51.954   2.152323376909543         -27.5601810850414         -12.30122014634341        -149022268.4742609        -22656893.92135034        -8582609.516594676        20.70187522453151         14.80187289645105         6.230764826893012         120678563.9432006         -154072878.4614235        -73925691.65591742        -0.5412276651456155       -27.42816558708684        -11.88936921935439        -148987101.6867579        303436.0116249525         132006.4816962504         
245.3348949074098         21 Mar 2024 08:02:51.954   2.646950319834576         -27.48883495326869        -12.26978891160075        -148814918.2639137        -25035065.67377287        -9644101.404364273        20.54951634266599         14.9941535786464          6.323070371597892         122460641.6640366         -152785680.5131315        -73383362.01853891        -0.02655602005406902      -27.42343039792258        -11.88708509950991        -149011624.7021484        -2066209.580373497        -895160.624621771         
246.1615928240717         22 Mar 2024 03:53:18.654   3.053547896801746         -27.42419532337606        -12.24126139780653        -148611321.6786603        -26996224.25060725        -10519486.68055463        20.42171595103162         15.15209069134652         6.398960682193056         123923871.517884          -151709051.6378557        -72929013.31097136        0.3983476332024859        -27.41359781544743        -11.88265459027684        -148998343.5448854        -4024655.322730731        -1744071.23924138         
246.1615928240753         22 Mar 2024 03:53:18.654   3.053547896802918         -27.42419532337586        -12.24126139780645        -148611321.6786596        -26996224.2506129         -10519486.68055715        20.42171595103106         15.15209069134721         6.398960682193387         123923871.5178904         -151709051.6378509        -72929013.31096937        0.3983476332043545        -27.41359781544737        -11.88265459027682        -148998343.5448852        -4024655.322739347        -1744071.239245115        
247.1615928240753         23 Mar 2024 03:53:18.654   3.543380718701439         -27.3392259265787         -12.20372258156468        -148326311.0203825        -29362057.06021221        -11575533.75091467        20.26490422545667         15.34187583499719         6.490241691851205         125681550.9592414         -150391702.3604648        -72372195.42412433        0.9115691386499714        -27.39459838054919        -11.87424941847165        -148941748.9731081        -6392425.239256717        -2770393.376222646        
248.1615928240753         24 Mar 2024 03:53:18.654   4.029907244804882         -27.24694548458369        -12.16289650835582        -147999120.7158222        -31720231.97281704        -12628195.15301047        20.1056753805232          15.53025280848348         6.580942014243202         127425577.3483627         -149058016.2670542        -71807515.82770759        1.423902956987525         -27.3678691250628         -11.86253698280095        -148840849.9693849        -8758219.328337085        -3795846.249746262        
249.1615928240753         25 Mar 2024 03:53:18.654   4.513001258031636         -27.14745292363586        -12.1188272831032         -147630041.9087913        -34070121.55961923        -13677188.78173893        19.94404463169336         15.71719203223504         6.671047689357918         129155742.4858437         -147708116.232839         -71235025.46459377        1.935290783077577         -27.33345356701188        -11.84754130833497        -148695725.7921263        -11121371.6808841         -4820145.182258588        
250.1615928240753         26 Mar 2024 03:53:18.654   4.992539996806908         -27.04084862952061        -12.0715596519762         -147219376.495172         -36411107.0179593         -14722236.378133          19.78002773415598         15.90266406826967         6.760544797764592         130871839.5308897         -146342127.7277876        -70654776.35178478        2.445679606913773         -27.2913839958997         -11.82928013779496        -148506460.4972779        -13481219.68190821        -5843007.330384336        
250.9882907407409         26 Mar 2024 23:43:45.354   5.386204222046604         -26.94742162085095        -12.03010083738073        -146848701.624655         -38339237.33664659        -15583000.20739792        19.64264519009229         16.05486475340558         6.834062487053922         132279764.8605291         -145200811.0996477        -70169264.99098933        2.866827395649057         -27.25084035715362        -11.81172584028558        -148316728.7286332        -15429136.25826336        -6687320.097753863        
251.9882907407409         27 Mar 2024 23:43:45.354   5.859839588022892         -26.82796151893389        -11.97706724029979        -146362844.9721972        -40662383.35441661        -16620132.19684057        19.47431197921589         16.23758118220884         6.922412127451727         133969634.3182465         -143805766.2872953        -69574980.85854991        3.375264445028038         -27.19483055416746        -11.78752174710255        -148047062.3493171        -17781244.15646558        -7706831.042742236        
252.9882907407409         28 Mar 2024 23:43:45.354   6.329591739851018         -26.70168030703071        -11.92096478557163        -145836233.1803066        -42974912.59898902        -17652549.16829217        19.30364008215995         16.41874804952577         7.010114113061688         135644858.6294916         -142395001.5192476        -68973091.17294371        3.882563846317277         -27.13118705551826        -11.76006232561615        -147733515.7920235        -20128183.12535774        -8724110.177760258        
253.9882907407409         29 Mar 2024 23:43:45.354   6.795351487783089         -26.56868284201967        -11.86184026670336        -145269206.5032332        -45276240.24114798        -18679987.98395193        19.13064732269343         16.59833653163718         7.097154745312439         137305236.4864931         -140968651.9128903        -68363652.52959394        4.388673035904656         -27.05988965028364        -11.72933562198203        -147376189.5887821        -22469292.84246092        -9738875.775981288        
254.9882907407409         30 Mar 2024 23:43:45.354   7.257013017879077         -26.42907495387036        -11.7997409137928         -144662114.481727         -47565790.566259          -19702189.55408583        18.95535206065634         16.77631799338256         7.183520390674827         138950568.1510846         -139526855.0847049        -67746722.65833795        4.893533496591652         -26.98090269084509        -11.69532081066596        -146975189.0496027        -24803910.58870476        -10750844.69235671        
255.8149886574065         31 Mar 2024 19:34:12.054   7.635500230360478         -26.30874601153008        -11.74619118993818        -144130235.6956413        -49449261.08759537        -20543105.46219774        18.80871072261131         16.92222125665592         7.254399379300059         140299258.5696231         -138323360.6219266        -67231093.48853043        5.309909886749317         -26.90976154769422        -11.66469674685653        -146610784.4295242        -26728558.33169093        -11585122.68870655        
255.8149886574101         31 Mar 2024 19:34:12.054   7.635500230361307         -26.30874601152981        -11.74619118993806        -144130235.6956401        -49449261.0875995         -20543105.46219959        18.80871072261066         16.92222125665656         7.25439937930037          140299258.569629          -138323360.6219213        -67231093.48852815        5.309909886751147         -26.90976154769389        -11.66469674685639        -146610784.4295225        -26728558.33169939        -11585122.68871022        
256.8149886574101         01 Apr 2024 19:34:12.054   8.090799737766467         -26.15406603342606        -11.68591007094961        -143450828.3637643        -51715700.36294176        -21555392.78241477        18.62925864164892         17.09719390476614         7.339497074354934         141916595.0633706         -136853709.8434616        -66600632.1544169         5.812304337898442         -26.81657997908422        -11.62458934320153        -146130294.4983052        -29049592.72209702        -12591244.06670464        
257.8149886574101         02 Apr 2024 19:34:12.054   8.541720664682723         -25.99307976588812        -11.62278760688591        -142732271.6252162        -53968502.07555288        -22562348.77202512        18.44755883412864         17.27047967881646         7.423881687024002         143518329.6717375         -135369014.1033299        -65962849.03768709        6.313215947006487         -26.71551284645543        -11.58107966779571        -145606460.9262272        -31362236.26455661        -13593753.63256004        
258.8149886574101         03 Apr 2024 19:34:12.054   8.988170527392565         -25.82589640216511        -11.55687032236625        -141974947.8070419        -56207126.05426411        -23563729.99701453        18.26363169137846         17.44205073995732         7.507539915866936         145104269.0687104         -133869420.3008509        -65317806.42547134        6.812513280949203         -26.60645520181606        -11.53410609756485        -145039417.2325814        -33665803.21806033        -14592354.87475667        
259.8149886574101         04 Apr 2024 19:34:12.054   9.430060044180639         -25.6526256717219         -11.48820499379824        -141179247.0973344        -58431041.61778951        -24559296.92473138        18.07749813151376         17.61187949332836         7.590458523729332         146674221.6876148         -132355077.8042491        -64665567.65580058        7.310019289506875         -26.4892897610593         -11.48359872367507        -144429310.1627235        -35959598.19409405        -15586745.46156978        
260.6416865740721         05 Apr 2024 15:24:38.754   9.791864478096841         -25.50486515214218        -11.42939798985123        -140492748.7424515        -60258071.11944732        -25377772.17830207        17.92197115623401         17.75094155543507         7.658439341420765         147959892.1690007         -131092145.7475919        -64120975.39805897        7.719787820709076         -26.38622456950727        -11.43912539687516        -143892536.6989707        -37847993.5763967         -16405407.47458279        
260.6416865740757         05 Apr 2024 15:24:38.754   9.791864478097709         -25.50486515214181        -11.42939798985108        -140492748.7424498        -60258071.1194517         -25377772.17830404        17.92197115623332         17.75094155543569         7.658439341421065         147959892.1690064         -131092145.7475863        -64120975.39805656        7.719787820710877         -26.38622456950679        -11.43912539687496        -143892536.6989683        -37847993.576405          -16405407.47458638        
261.6416865740757         06 Apr 2024 15:24:38.754   10.22645798555702         -25.3201033157624         -11.35554985867028        -139627922.979758         -62453751.77319083        -26362100.79105538        17.73186285072052         17.91751722140257         7.739973016404539         149500153.2984773         -129551255.4142669        -63455758.31400462        8.213364412582758         -26.25396641125626        -11.38198704850706        -143204206.9663514        -40122109.88607139        -17391305.93356629        
262.6416865740757         07 Apr 2024 15:24:38.754   10.65625654019096         -25.12956617435825        -11.27908699507725        -138725754.9020502        -64633218.73661353        -27339935.65615842        17.53961004677533         18.08227393106851         7.820730231098381         151023896.3010514         -127996051.3661118        -62783530.01221959        8.704316305959187         -26.1133561029979         -11.32115405473546        -142473342.8833371        -42384438.42251522        -18372108.23456012        
263.6416865740757         08 Apr 2024 15:24:38.754   11.08118348470057         -24.93336443276383        -11.20005684675385        -137786662.1256652        -66795977.75806531        -28311053.01765956        17.34523562974819         18.24518506266853         7.900698191441876         152530936.8767104         -126426691.8233121        -62104358.31260352        9.19225453732505          -25.96441559211984        -11.25662544807297        -141700187.8834742        -44634257.8909632         -19347494.88116594        
264.6416865740757         09 Apr 2024 15:24:38.754   11.5011651607338          -24.73160895300824        -11.11850694540046        -136811068.7705829        -68941544.19552673        -29275233.0848803         17.14876299231533         18.40622428644751         7.97986418971289          154021092.7015499         -124843337.3623874        -61418312.05344971        9.676791487470657         -25.80724999283482        -11.18844525883867        -140885019.2627957        -46870852.50442886        -20317148.11117562        
