Sat.A1ModJulian           Sat.Earth.RMAG            
29862.88159128475         7315.386456364241         
29862.88369846708         7318.81049026721          
29862.88580716317         7322.151857722851         
29862.88791734686         7325.358286984478         
29862.89002896868         7328.382040815637         
29862.89214195631         7331.181531477122         
29862.89425621784         7333.722736378694         
29862.8963716441          7335.980359526427         
29862.89848811276         7337.938701401136         
29862.90060549281         7339.592203739843         
29862.90272364803         7340.945648332461         
29862.90484244268         7342.014004362811         
29862.90696174538         7342.821925678225         
29862.90908143393         7343.402917079264         
29862.9112013994          7343.79819753296          
29862.91300248725         7344.023425930603         
29862.91512263745         7344.222360650769         
29862.91724296508         7344.418365130886         
29862.91936336265         7344.666112720485         
29862.92148383146         7345.01856539048          
29862.92360440667         7345.525184013553         
29862.92572514719         7346.230269377641         
29862.92784613347         7347.171482019899         
29862.92996746415         7348.378587993051         
29862.93208925301         7349.872471428484         
29862.93421162504         7351.664444676489         
29862.93633471234         7353.75587757511          
29862.93845864954         7356.13815651092          
29862.94058356961         7358.792974318898         
29862.94270959911         7361.692940066676         
29862.94483685433         7364.80249000226          
29862.94696543716         7368.079068953246         
29862.94909543168         7371.474544929271         
29862.95122690171         7374.936811978516         
29862.95335988798         7378.411526989515         
29862.95549440776         7381.843928561982         
29862.95763045321         7385.180671678395         
29862.95976799237         7388.371623922145         
29862.96190697008         7391.371558021419         
29862.96404730953         7394.141684514701         
29862.96618891527         7396.65097270645          
29862.96833167593         7398.877211257062         
29862.97047546808         7400.80777279536          
29862.9726201612          7402.440054248065         
29862.97476562124         7403.781574331664         
29862.97691171487         7404.849726280081         
29862.97905831497         7405.671193242719         
29862.98120530496         7406.281044836955         
29862.98335258195         7406.721547088833         
29862.98550006047         7407.040727893134         
29862.98764767595         7407.290747544232         
29862.98979538644         7407.526131164615         
29862.99194317399         7407.8019245937           
29862.9940910458          7408.171837159197         
29862.99623903323         7408.686434344546         
29862.99838719133         7409.391441556611         
29863.00053559727         7410.326215311692         
29863.00268434677         7411.522431326699         
29863.00483355129         7413.003032603315         
29863.0069833353          7414.781471483548         
29863.00913383044         7416.861266418809         
29863.01128517278         7419.235891244854         
29863.01343749708         7421.888994715303         
29863.01559093281         7424.794946281103         
29863.01774559939         7427.91968783504          
29863.01990160354         7431.221867177229         
29863.02205903405         7434.654210175449         
29863.02421795982         7438.165095307937         
29863.02637842733         7441.700274385695         
29863.028540459           7445.204685318523         
29863.03070405218         7448.624297095972         
29863.03286918004         7451.907927794707         
29863.03503579151         7455.008969905681         
29863.03720381402         7457.886970450017         
29863.03937315482         7460.509004900346         
29863.04154370466         7462.850802900327         
29863.04371534169         7464.897582242989         
29863.04588793507         7466.644561208553         
29863.04806135004         7468.097131861289         
29863.05023545178         7469.270684924151         
29863.05241011051         7470.190093636817         
29863.05458520559         7470.888872445978         
29863.05676063015         7471.408040641107         
29863.05893629422         7471.794729874718         
29863.06111212798         7472.100584977265         
29863.06328808403         7472.380013492091         
29863.0654641391          7472.688344842029         
29863.06764029467         7473.079962477113         
29863.06981657774         7473.606473028867         
29863.071993039           7474.314973844035         
29863.07416975125         7475.246476910163         
29863.07634680735         7476.43454116694          
29863.07852431693         7477.904157069872         
29863.08070240332         7479.670919842171         
29863.08288119802         7481.740514910952         
29863.0850608376          7484.108534819459         
29863.08724145871         7486.760629365351         
29863.08942319331         7489.672984472793         
29863.09160616521         7492.813115708555         
29863.09379048445         7496.140945528611         
29863.09597624496         7499.610137050722         
29863.09816352074         7503.169634581035         
29863.1003523637          7506.765365460287         
29863.10254280188         7510.342046083974         
29863.104734838           7513.845032702421         
29863.1069284502          7517.222158665127         
29863.10912359239         7520.4254925615           
29863.1113201954          7523.412959610971         
29863.11351816996         7526.14977200215          
29863.11571740903         7528.609615222198         
29863.11791779204         7530.775551661594         
29863.12011918907         7532.640606407328         
29863.12232146405         7534.208013781516         
29863.12452448106         7535.491117995931         
29863.1267281076          7536.51292570829          
29863.12893221991         7537.305329436412         
29863.13113670678         7537.908026350503         
29863.13334147332         7538.367171166798         
29863.13554644433         7538.733809997419         
29863.13775156746         7539.062149841205         
29863.13995681377         7539.407723673477         
29863.14216217994         7539.825515099452         
29863.1443676873          7540.368105944998         
29863.14657338179         7541.083910086327         
29863.14877933284         7542.015552478003         
29863.1509856299          7543.198446074057         
29863.15319238044         7544.65961424929          
29863.15539970598         7546.41679518253          
29863.15760773755         7548.477856374383         
29863.15981661287         7550.840539580076         
29863.16202647017         7553.492538648897         
29863.16423744389         7556.411911249827         
29863.16644966124         7559.567810403307         
29863.16866323622         7562.921507262272         
29863.17087826773         7566.427680696956         
29863.17309483506         7570.035922814096         
29863.17531299526         7573.692418076147         
29863.17753278212         7577.341741228571         
29863.17975420387         7580.928710663677         
29863.18197724389         7584.400242591189         
29863.18420186061         7587.707138401725         
29863.18642798912         7590.805748355884         
29863.18865554339         7593.659453314624         
29863.19088441951         7596.239913368415         
29863.19311449828         7598.528037776593         
29863.19534564995         7600.514644708771         
29863.19757773847         7602.200783754357         
29863.19981062601         7603.597709794973         
29863.20204417809         7604.72650838185          
29863.20427826755         7605.617384131682         
29863.20651277931         7606.308637824126         
29863.20874761352         7606.845366740541         
29863.21098269011         7607.27793467396          
29863.21321795102         7607.660264008165         
29863.21545336192         7608.048009988804         
29863.21768891393         7608.496680314334         
29863.21992462336         7609.059764132557         
29863.22216053129         7609.786934190575         
29863.22439670298         7610.722382607867         
29863.22663322445         7611.903344386196         
29863.22887020068         7613.358858260503         
29863.23110775154         7615.10880330822          
29863.23334600794         7617.163242501048         
29863.23558510769         7619.522093487183         
29863.23782519065         7622.175135476015         
29863.2400663937          7625.102351318117         
29863.24230884671         7628.274594582886         
29863.24455266849         7631.654558718577         
29863.24679796254         7635.198016348354         
29863.249044813           7638.855288701643         
29863.25129328275         7642.572901260948         
29863.25354341108         7646.295367689822         
29863.25579521183         7649.967044973711         
29863.2580486736          7653.534001466081         
29863.26030375965         7656.945831537377         
29863.2625604097          7660.15735931485          
29863.26481854117         7663.130169467174         
29863.26707805287         7665.833916781443         
29863.26933882751         7668.247363273122         
29863.27160073623         7670.359110498314         
29863.27386364251         7672.167997233661         
29863.27612740783         7673.683149706131         
29863.27839189498         7674.923678528153         
29863.2806569735          7675.918035945363         
29863.28292252433         7676.703052729668         
29863.28518844357         7677.322688777612         
29863.28745464572         7677.826541437986         
29863.28972106702         7678.268163674307         
29863.29198766769         7678.703250312311         
29863.2942544332          7679.187755366328         
29863.29652137457         7679.776005078346         
29863.29878852841         7680.518870965466         
29863.30105595533         7681.462063958005         
29863.30332373792         7682.644606420491         
29863.30559197842         7684.097532305522         
29863.3078607946          7685.842856403298         
29863.31013031707         7687.892847376857         
29863.31240068355         7690.249623851323         
29863.3146720351          7692.905089136254         
29863.31694451081         7695.84120277173          
29863.3192182444          7699.030583371305         
29863.32149335812         7702.437416553476         
29863.3237699601          7706.01864690049          
29863.32604813973         7709.725407636141         
29863.32832796532         7713.50464820324          
29863.3306094821          7717.300903980336         
29863.33289270963         7721.058148786492         
29863.33517764187         7724.721674538433         
29863.33746424723         7728.239931163471         
29863.33975246972         7731.56626692454          
29863.34204223072         7734.660508820681         
29863.34433343197         7737.490329856662         
29863.34662595803         7740.032352785521         
29863.34891968122         7742.272955299567         
29863.35121446511         7744.208742656176         
29863.35351016987         7745.846674096084         
29863.35580665617         7747.203834366846         
29863.35810379099         7748.306860447507         
29863.36040145098         7749.191040018544         
29863.36269952781         7749.899115613029         
29863.36499793091         7750.479834032479         
29863.3672965912          7750.986293281937         
29863.36959546315         7751.474143701825         
29863.37189452636         7751.999706077364         
29863.37419378668         7752.618071504344         
29863.37649327562         7753.38124746603          
29863.37879304887         7754.336412615644         
29863.38109318597         7755.524339292399         
29863.38339378583         7756.978033400349         
29863.3856949644          7758.721638000663         
29863.38799685119         7760.769634609085         
29863.39029958397         7763.12636581584          
29863.39260330494         7765.785896167706         
29863.3949081555          7768.732212431687         
29863.39721427189         7771.939757999196         
29863.39952178066         7775.374282760502         
29863.40183079432         7778.993980872775         
29863.40414140786         7782.750880545324         
29863.4064536951          7786.592439571145         
29863.4087677062          7790.463296616836         
29863.41108346713         7794.307123035744         
29863.41340097709         7798.068507337378         
29863.41572021025         7801.694820422002         
29863.41804111511         7805.137988338234         
29863.42036361687         7808.356120691833         
29863.42268762046         7811.314935236102         
29863.4250130131          7813.988927279967         
29863.42733966784         7816.362245096851         
29863.4296674488          7818.429240334426         
29863.43199621504         7820.194669646518         
29863.43432582558         7821.673542577279         
29863.43665614404         7822.89061862333          
29863.43898704366         7823.87957093952          
29863.44131841136         7824.681845063367         
29863.44365015203         7825.34525306557          
29863.44598219057         7825.922351537867         
29863.44831447601         7826.468661221329         
29863.45064698227         7827.040788542862         
29863.45297970956         7827.694514971031         
29863.45531268426         7828.482918879889         
29863.4576459573          7829.454593187254         
29863.45997960383         7830.652019261096         
29863.46231372007         7832.110149372049         
29863.46464842012         7833.855244377509         
29863.46698383181         7835.904003323149         
29863.46932009283         7838.263013067874         
29863.4716573463          7840.92853420896          
29863.47399573535         7843.886628369841         
29863.47633539971         7847.11362526503          
29863.47867646968         7850.576908442734         
29863.48101906193         7854.235998827953         
29863.4833632765          7858.043901282796         
29863.48570919274         7861.94866672419          
29863.48805686713         7865.895123860822         
29863.49040633133         7869.826721472984         
29863.49275759019         7873.687420459418         
29863.49511062288         7877.423578231529         
29863.49746538325         7880.985755916437         
29863.49982180093         7884.330389867103         
29863.50217978363         7887.421270993626         
29863.50453922119         7890.230780898424         
29863.50689998854         7892.740837636393         
29863.50926194976         7894.943520519624         
29863.51162496339         7896.84135079255          
29863.51398888653         7898.447215008147         
29863.51635358022         7899.783935315058         
29863.51871891434         7900.883499425197         
29863.52108477109         7901.785976739294         
29863.5234510503          7902.538159997647         
29863.52581767158         7903.191977655917         
29863.52818457814         7903.802734376745         
29863.5305517378          7904.427239285329         
29863.53291914561         7905.121887889012         
29863.53528682208         7905.940761744898         
29863.53765481392         7906.933811979601         
29863.54002319158         7908.145185796686         
29863.54239204826         7909.611753053256         
29863.54476149518         7911.361878373135         
29863.54713165927         7913.414481248416         
29863.54950267752         7915.778410284188         
29863.55187469395         7918.452154975957         
29863.55424785366         7921.423898826308         
29863.55662229861         7924.671915109151         
29863.55899816311         7928.165290319284         
29863.5613755683          7931.864949748495         
29863.56375461943         7935.724957772611         
29863.56613540152         7939.694044141614         
29863.5685179765          7943.717311473837         
29863.57090238181         7947.738068738357         
29863.57328862886         7951.699727856773         
29863.57567670212         7955.547702042836         
29863.57806656041         7959.23124540703          
29863.58045813739         7962.70516652469          
29863.58285134478         7965.93136310579          
29863.58524607555         7968.880120209667         
29863.58764220545         7971.531125023179         
29863.59003959955         7973.874170306068         
29863.59243811607         7975.909511027771         
29863.59483761037         7977.647865159936         
29863.59723794123         7979.110058937012         
29863.59963897455         7980.326324447117         
29863.60204058853         7981.335276823164         
29863.60444267782         7982.182604926098         
29863.60684515649         7982.919521509774         
29863.60924796189         7983.60102768218          
29863.61165105658         7984.284051039276         
29863.61405442922         7985.025522311719         
29863.61645809494         7985.880456495832         
29863.61886209567         7986.900103830627         
29863.62126649757         7988.130231562151         
29863.62367138964         7989.60959494366          
29863.62607688102         7991.3686466285           
29863.62848309658         7993.428525386154         
29863.6308901734          7995.800357656425         
29863.63329825571         7998.484891921219         
29863.63570749006         8001.472477674782         
29863.63811802139         8004.743390168075         
29863.64052998705         8008.268485674073         
29863.6429435131          8012.010171109153         
29863.64535870952         8015.923652243524         
29863.6477756668          8019.958423135485         
29863.65019445283         8024.059947606179         
29863.65261511169         8028.171480293776         
29863.65503766016         8032.23596105564          
29863.65746208862         8036.197931178323         
29863.65988836092         8040.00539882235          
29863.66231641569         8043.611594862891         
29863.66474616828         8046.976557928489         
29863.66717751422         8050.068495381587         
29863.66961033181         8052.864869122653         
29863.67204448679         8055.353172092278         
29863.67447983674         8057.531364028019         
29863.67691623573         8059.407951149248         
29863.67935354058         8061.001706933239         
29863.68179161372         8062.341039307861         
29863.68423032851         8063.463030803488         
29863.68666957503         8064.412182257097         
29863.68910926244         8065.238902878722         
29863.69154932189         8065.997801525847         
29863.69398970971         8066.745838030388         
29863.69643040871         8067.540398027988         
29863.69887142859         8068.437357760328         
29863.70131280538         8069.489204584872         
29863.70375460137         8070.743277079772         
29863.70619690188         8072.240181716934         
29863.70863981305         8074.012439654804         
29863.71108345787         8076.083405963735         
29863.71352797269         8078.466497128224         
29863.71597350159         8081.164748477778         
29863.71842019352         8084.170719504518         
29863.72086819539         8087.466742125078         
29863.72331764808         8091.025510215824         
29863.72576868179         8094.810987289452         
29863.72822141155         8098.779603514541         
29863.73067593376         8102.88170441381          
29863.73313232214         8107.063202142946         
29863.73559062643         8111.26738081695          
29863.73805086977         8115.436790628295         
29863.74051304792         8119.515173412199         
29863.74297713059         8123.449356303116         
29863.74544306186         8127.191044647931         
29863.74791076053         8130.698455251877         
29863.75038012537         8133.93774096374          
29863.75285103658         8136.884143868218         
29863.75532336109         8139.522847687485         
29863.75779695662         8141.84949142232          
29863.76027167607         8143.870327978807         
29863.76274737363         8145.602022082942         
29863.76522390841         8147.071090242238         
29863.76770115029         8148.313005777011         
29863.77017898465         8149.370996961694         
29863.77265731426         8150.294580441616         
29863.77513606507         8151.137883661253         
29863.77761518717         8151.957811183033         
29863.78009465734         8152.812121048715         
29863.78257447943         8153.757476056224         
29863.78505468459         8154.847537011995         
29863.78753532974         8156.131161678027         
29863.79001649646         8157.650770335811         
29863.7924982877          8159.440930511026         
29863.79498082426         8161.527207453292         
29863.79746424198         8163.925318189727         
29863.79994868509         8166.640611430091         
29863.80243430316         8169.667895568501         
29863.80492124594         8172.9916145242           
29863.80740965739         8176.586365164879         
29863.80989967208         8180.41774338             
29863.81239140998         8184.443486021338         
29863.81488497261         8188.614875544366         
29863.81738044045         8192.878362190659         
29863.81987786884         8197.177346270999         
29863.82237728728         8201.454070915106         
29863.82487869808         8205.651555961693         
29863.82738207608         8209.715512184543         
29863.82988737024         8213.596172649599         
29863.83239450378         8217.249974337763         
29863.8349033783          8220.641040277722         
29863.83741387731         8223.742403831515         
29863.83992586877         8226.536931744269         
29863.84243921049         8229.01791848932          
29863.84495375429         8231.189324384502         
29863.8474693525          8233.065652246551         
29863.84998586116         8234.67146092809          
29863.85250314599         8236.040537595471         
29863.85502108707         8237.214753654755         
29863.85753958255         8238.242645066435         
29863.86005855225         8239.17776702144          
29863.86257793988         8240.076879780358         
29863.86509771633         8240.998029510203         
29863.86761787953         8241.998588676479         
29863.87013845489         8243.133324393282         
29863.87265949494         8244.452559610714         
29863.87518107691         8246.000487882782         
29863.87770330022         8247.813698085671         
29863.88022628345         8249.919956980195         
29863.88275016088         8252.337288815739         
29863.88527507731         8255.073379760594         
29863.88780118284         8258.125325952573         
29863.89032862926         8261.479735028277         
29863.89285756441         8265.113172809923         
29863.89538812634         8268.992941098322         
29863.89792044024         8273.078166185245         
29863.90045461362         8277.321156021218         
29863.90299073248         8281.668986034825         
29863.90552885825         8286.065261705326         
29863.90806902696         8290.452003685234         
29863.91061124694         8294.771586594574         
29863.91315549865         8298.968674130474         
29863.91570173646         8302.992084927615         
29863.91824988847         8306.796520028576         
29863.92079985997         8310.344101976068         
29863.92335153685         8313.60566597441          
29863.92590478834         8316.561757598532         
29863.9284594729          8319.203306138403         
29863.93101544159         8321.531942379861         
29863.93357254471         8323.559955123757         
29863.93613063504         8325.309880518984         
29863.93868957533         8326.81374457763          
29863.94124924029         8328.111977670273         
29863.94380952268         8329.25204552136          
29863.94637033641         8330.286839788965         
29863.9489316197          8331.272886399369         
29863.95149333639         8332.268432956045         
29863.95405547886         8333.33148263771          
29863.95661806666         8334.5178395317           
29863.95918114712         8335.879234209642         
29863.96174479295         8337.461590138642         
29863.96430909991         8339.303489569611         
29863.9668741846          8341.434889394914         
29863.96944017957         8343.87612611407          
29863.97200722906         8346.637243473486         
29863.97457548449         8349.717663083913         
29863.97714509973         8353.106207664114         
29863.97971622508         8356.781473722056         
29863.9822890031          8360.712544558581         
29863.98486356359         8364.860017100946         
29863.9874400193          8369.17731099696          
29863.99001846264         8373.612218153108         
29863.99064413042         8374.699294374557         
29863.99064413043         8374.699294379801         
29863.99322462924         8379.200300937804         
29863.99580767837         8383.689876149218         
29863.99839289004         8388.109489602799         
29864.00098019846         8392.403609342737         
29864.00356954955         8396.52103158954          
29864.00616086987         8400.416554136638         
29864.00875406271         8404.052499605701         
29864.01134901176         8407.400000464553         
29864.01394558454         8410.439987459111         
29864.01654363704         8413.163848528651         
29864.0191430193          8415.573733327115         
29864.02174358012         8417.682489982602         
29864.02434517166         8419.513236674526         
29864.02694765433         8421.098582789156         
29864.02955090293         8422.479526468516         
29864.03215481027         8423.704064687841         
29864.03475929063         8424.825566374553         
29864.03736428271         8425.90096482099          
29864.03996975161         8426.988831961842         
29864.04257569045         8428.14740113591          
29864.04518212077         8429.432605719809         
29864.04778909157         8430.896200011706         
29864.05039667765         8432.584025441251         
29864.05300497731         8434.534479507478         
29864.05561410878         8436.777236947193         
29864.05822420692         8439.332265261193         
29864.06083541854         8442.20916452362          
29864.06344789639         8445.406851060192         
29864.06606179608         8448.913599065698         
29864.06867726968         8452.707431214545         
29864.07129446077         8456.756849606803         
29864.0739135001          8461.021882870333         
29864.07653450054         8465.455412863797         
29864.07915755452         8470.004743477932         
29864.08178272955         8474.613353206709         
29864.08441006742         8479.222783824442         
29864.08703958156         8483.774594244991         
29864.08967125749         8488.212322981244         
29864.09230505249         8492.483387596318         
29864.09494089807         8496.54086283381          
29864.09757870167         8500.345070818337         
29864.10021834958         8503.864932008937         
29864.10285971096         8507.079029120585         
29864.10550264275         8509.976345662773         
29864.1081469944          8512.556651377216         
29864.11079261241         8514.830520160076         
29864.11343934622         8516.818980734553         
29864.11608705262         8518.552808669634         
29864.11873560175         8520.07148671018          
29864.12138488056         8521.421866606934         
29864.12403479745         8522.656581748553         
29864.12668528414         8523.832263644668         
29864.1293363003          8525.007627012759         
29864.13198783248         8526.241485709303         
29864.13463989616         8527.590771512936         
29864.13729253522         8529.108620508645         
29864.1399458196          8530.842591474913         
29864.14259984363         8532.833076511848         
29864.14525472334         8535.111955468956         
29864.14791059187         8537.701536383689         
29864.15056759515         8540.613817064233         
29864.1532258875          8543.850090741242         
29864.15588562588         8547.400905943001         
29864.15854696557         8551.246384065442         
29864.1612100543          8555.356880014466         
29864.16387502777         8559.693967697052         
29864.16654200434         8564.211715075067         
29864.1692110827          8568.858213798128         
29864.1718823371          8573.577304650928         
29864.17455581557         8578.310452023565         
29864.17723153834         8582.998701207856         
29864.17990949701         8587.58465495149          
29864.18258965501         8592.014404624242         
29864.18527194831         8596.239349020716         
29864.18795628839         8600.217842411617         
29864.19064256509         8603.916610861095         
29864.19333064959         8607.31188849966          
29864.19602039953         8610.390236013458         
29864.19871166356         8613.149008246502         
29864.20140428706         8615.596455723886         
29864.20409811652         8617.751453163633         
29864.20679300501         8619.642866336562         
29864.20948881793         8621.308577551232         
29864.21218543701         8622.79420249841          
29864.2148827641          8624.151544462835         
29864.21758072541         8625.43683993167          
29864.22027927331         8626.708855198918         
29864.22297838812         8628.026901093885         
29864.22567807966         8629.448833806664         
29864.22837838576         8631.02910860361          
29864.23107937151         8632.816953473555         
29864.2337811273          8634.854722785225         
29864.23648376662         8637.176485535063         
29864.23918742063         8639.806891525426         
29864.2418922344          8642.760354762351         
29864.24459836272         8646.040578842169         
29864.24730596468         8649.640437283389         
29864.250015198           8653.542212470911         
29864.25272621452         8657.718186465572         
29864.25543915457         8662.131561272123         
29864.25815414304         8666.737682173738         
29864.26087128408         8671.485519920248         
29864.26359065884         8676.319370843572         
29864.26631232229         8681.180713099197         
29864.26903630079         8686.010161338627         
29864.27176259286         8690.749459531729         
29864.2744911676          8695.343436346264         
29864.27722196648         8699.741867205672         
29864.27995490536         8703.901174536577         
29864.28268987707         8707.785908358934         
29864.28542675525         8711.369956757502         
29864.28816539898         8714.637442936966         
29864.29090565611         8717.583274202616         
29864.29364737094         8720.213329220713         
29864.2963903872          8722.54426599426          
29864.29913455464         8724.602965663382         
29864.30187973365         8726.425625100577         
29864.30462580115         8728.056532686836         
29864.30737265269         8729.546566572946         
29864.31012020794         8730.951472414681         
29864.31286841237         8732.329975988863         
29864.31561724063         8733.741799368658         
29864.31836669527         8735.245645539942         
29864.32111680874         8736.897224205088         
29864.32386764171         8738.747381897736         
29864.32661928005         8740.840399571236         
29864.32937183321         8743.212515603556         
29864.3321254307          8745.890720288962         
29864.33488021689         8748.891859950667         
29864.33763634691         8752.222081044929         
29864.34039398161         8755.876629856375         
29864.34315328124         8759.840011899156         
29864.34591440158         8764.086510079787         
29864.34867748798         8768.581038393135         
29864.3514426704          8773.280306922072         
29864.35421005971         8778.134261164167         
29864.35697974336         8783.087746093435         
29864.35975178306         8788.082345112554         
29864.36252621255         8793.058330735217         
29864.36530303662         8797.956664973401         
29864.36808223077         8802.72098207103          
29864.37086374232         8807.299488377188         
29864.37364749083         8811.646712034368         
29864.3764333733          8815.72505085479          
29864.379221266           8819.506051781871         
29864.38201102901         8822.971387013136         
29864.38480251087         8826.113487676836         
29864.38759555398         8828.93581294765          
29864.39039000011         8831.452743335765         
29864.39318569546         8833.689100843476         
29864.39598249604         8835.679312775328         
29864.39878027291         8837.466247702658         
