Sat.EarthMJ2000Eq.VX      Sat.EarthMJ2000Eq.VY      Sat.EarthMJ2000Eq.VZ      Sat.EarthMJ2000Eq.X       Sat.EarthMJ2000Eq.Y       Sat.EarthMJ2000Eq.Z       Sat.UTCGregorian           
-2.924866906236539        -6.439524510002887        7.305127210730674e-06     -7268.090419758119        3304.966754132463         -0.03704486294088108      10 Oct 2022 00:51:11.478   
-2.246830104370966        -6.706572107798404        1.468994638951738e-05     -7569.531787136388        2538.725981380705         -0.03576357613980652      10 Oct 2022 00:53:07.948   
-1.544896418452348        -6.902364275005427        2.190261160119344e-05     -7790.522847603574        1745.56639196754          -0.03362986560424694      10 Oct 2022 00:55:04.409   
-0.8265392467938153       -7.024818168931941        2.869671817710612e-05     -7928.727312276615        933.9090972578269         -0.03067844496937273      10 Oct 2022 00:57:00.863   
-0.09940201070739191      -7.072634156482094        3.48550372303652e-05      -7982.687750854846        112.3641908523473         -0.0269710675606063       10 Oct 2022 00:58:57.312   
0.6287833430186333        -7.045307192542855        4.019898776319227e-05     -7951.837945263534        -710.3598805679327        -0.02259253033874458      10 Oct 2022 01:00:53.759   
1.350270049442643         -6.943131515751473        4.459469509718437e-05     -7836.508025260667        -1525.538085295186        -0.01764583906300727      10 Oct 2022 01:02:50.206   
2.05737712158112          -6.767200244965156        4.79554987777039e-05      -7637.924171335508        -2324.518370896416        -0.01224686416220896      10 Oct 2022 01:04:46.654   
2.74258547698681          -6.519391241459239        5.024089908600758e-05     -7358.193121353034        -3098.828860474227        -0.006518784627995095     10 Oct 2022 01:06:43.106   
3.398615134035094         -6.202344124145545        5.14520501634882e-05      -7000.276964900652        -3840.263810650385        -0.0005869635087908161    10 Oct 2022 01:08:39.565   
4.018480487024617         -5.819443811435479        5.162455622644306e-05     -6567.975539997092        -4540.944989025073        0.005425283946590693      10 Oct 2022 01:10:36.030   
4.595605034213193         -5.37476281944779         5.081941644013304e-05     -6065.86245374272         -5193.45048833707         0.01140055177017377       10 Oct 2022 01:12:32.506   
5.123850441219456         -4.873041387717987        4.911289092212094e-05     -5499.263942325605        -5790.846984674867        0.01722931468181383       10 Oct 2022 01:14:28.993   
5.597602859971456         -4.319626930799077        4.658643112649753e-05     -4874.191890463002        -6326.786998295312        0.02281129942767592       10 Oct 2022 01:16:25.492   
6.011842088302251         -3.720400309459546        4.331742777245346e-05     -4197.261976530521        -6795.587078937281        0.02805566891579639       10 Oct 2022 01:18:22.006   
6.362170597953887         -3.081740000595922        3.937199795641272e-05     -3475.654590785613        -7192.260887970435        0.03287982515430631       10 Oct 2022 01:20:18.535   
6.644873576133746         -2.410440967879579        3.480008817270075e-05     -2717.024502935063        -7512.587651474725        0.03720793235011923       10 Oct 2022 01:22:15.080   
6.856959339837869         -1.713633222027316        2.963345748786053e-05     -1929.410022348987        -7753.15869732038         0.04096892739629502       10 Oct 2022 01:24:11.645   
6.996180565699241         -0.9987393355789606       2.388704262182897e-05     -1121.18599922001         -7911.402488610119        0.04409426511300573       10 Oct 2022 01:26:08.226   
7.061072126591405         -0.2733466996149725       1.756262934415001e-05     -300.9202188771823        -7985.628720345763        0.04651640742250375       10 Oct 2022 01:28:04.826   
7.050955459666272         0.4548346196911909        1.065568815005575e-05     522.6737193467043         -7975.034620263166        0.04816747574798126       10 Oct 2022 01:30:01.445   
6.965949229132606         1.178072243916368         3.163623971031811e-06     1340.849634399114         -7879.718516074501        0.04897906501682859       10 Oct 2022 01:31:58.083   
6.806965903055453         1.88869015162974          -4.90478951607439e-06     2144.917783961877         -7700.677471539498        0.04888299611975095       10 Oct 2022 01:33:54.740   
6.575702184777393         2.579146065156503         -1.351987936735221e-05    2926.332738334159         -7439.797929567516        0.04781320420518738       10 Oct 2022 01:35:51.417   
6.274622830131339         3.242109211249444         -2.26224441173308e-05     3676.781967137432         -7099.838773730106        0.04570872033411047       10 Oct 2022 01:37:48.112   
5.906929804182558         3.870548738602619         -3.211713176386312e-05    4388.286757272293         -6684.397656632238        0.04251751269788852       10 Oct 2022 01:39:44.825   
5.476532218607359         4.457797118460737         -4.186814319979879e-05    5053.275041343491         -6197.877977842162        0.03820102530462675       10 Oct 2022 01:41:41.556   
4.988007402845746         4.997620953467858         -5.169825081576343e-05    5664.662783887558         -5645.445596700613        0.03273904214313693       10 Oct 2022 01:43:38.302   
4.446539438234692         5.484300814925512         -6.139162672289725e-05    6215.945723015231         -5032.959773461979        0.02613427493728568       10 Oct 2022 01:45:35.064   
3.857878288763801         5.912674235099499         -7.069967805753241e-05    6701.249451197984         -4366.927102013822        0.01841673529096308       10 Oct 2022 01:47:31.839   
3.228272303043852         6.278198532783724         -7.935064493010751e-05    7115.401965771667         -3654.425034596333        0.009646972753166606      10 Oct 2022 01:49:28.626   
2.564406129844582         6.576996205249034         -8.706178066603327e-05    7453.986428030216         -2903.031235894561        -8.183866111266622e-05    10 Oct 2022 01:51:25.424   
